symbol,price,timestamp
TSLA,194.39,2024-04-29 13:57:19.100970221-04:00
TSLA,194.405,2024-04-29 13:57:25.474924257-04:00
TSLA,194.39,2024-04-29 13:57:26.004080337-04:00
TSLA,194.37,2024-04-29 13:57:27.795986786-04:00
TSLA,194.17,2024-04-29 13:57:36.098044357-04:00
TSLA,194.19,2024-04-29 13:57:36.974046617-04:00
TSLA,194.24,2024-04-29 13:57:41.940238955-04:00
TSLA,194.23,2024-04-29 13:57:41.940261457-04:00
TSLA,194.36,2024-04-29 13:57:44.734116326-04:00
TSLA,194.37,2024-04-29 13:57:45.341780665-04:00
TSLA,194.32,2024-04-29 13:57:46.734899095-04:00
TSLA,194.25,2024-04-29 13:57:59.327052121-04:00
TSLA,194.265,2024-04-29 13:58:09.639322041-04:00
TSLA,194.23,2024-04-29 13:58:11.434730894-04:00
TSLA,194.23,2024-04-29 13:58:11.459564895-04:00
TSLA,194.24,2024-04-29 13:58:11.459586510-04:00
TSLA,194.21,2024-04-29 13:58:12.414690904-04:00
TSLA,194.19,2024-04-29 13:58:12.626642175-04:00
TSLA,194.31,2024-04-29 13:58:23.222264855-04:00
TSLA,194.35,2024-04-29 13:58:23.916446163-04:00
TSLA,194.33,2024-04-29 13:58:27.960829581-04:00
TSLA,194.25,2024-04-29 13:58:30.205782300-04:00
TSLA,194.28,2024-04-29 13:58:35.543790422-04:00
TSLA,194.26,2024-04-29 13:58:37.151983078-04:00
TSLA,194.17,2024-04-29 13:58:41.155614987-04:00
TSLA,194.15,2024-04-29 13:58:49.648484428-04:00
TSLA,194.145,2024-04-29 13:58:49.882534936-04:00
TSLA,194.145,2024-04-29 13:58:49.883150853-04:00
TSLA,194.14,2024-04-29 13:58:59.461992721-04:00
TSLA,194.04,2024-04-29 13:58:59.934980541-04:00
TSLA,193.93,2024-04-29 13:59:02.341633916-04:00
TSLA,193.935,2024-04-29 13:59:06.473166106-04:00
TSLA,193.96,2024-04-29 13:59:08.862909674-04:00
TSLA,193.965,2024-04-29 13:59:08.894040003-04:00
TSLA,193.95,2024-04-29 13:59:08.923029009-04:00
TSLA,193.95,2024-04-29 13:59:08.923071848-04:00
TSLA,193.95,2024-04-29 13:59:08.923091979-04:00
TSLA,193.95,2024-04-29 13:59:08.923115861-04:00
TSLA,194.005,2024-04-29 13:59:09.178383859-04:00
TSLA,193.99,2024-04-29 13:59:09.291456245-04:00
TSLA,194.03,2024-04-29 13:59:09.891520145-04:00
TSLA,194.04,2024-04-29 13:59:09.892402424-04:00
TSLA,194.1,2024-04-29 13:59:10.198532037-04:00
TSLA,194.18,2024-04-29 13:59:21.608382925-04:00
TSLA,194.2,2024-04-29 13:59:21.802581720-04:00
TSLA,194.3,2024-04-29 13:59:27.772432409-04:00
TSLA,194.3,2024-04-29 13:59:29.568258881-04:00
TSLA,194.31,2024-04-29 13:59:29.568281538-04:00
TSLA,194.31,2024-04-29 13:59:30.492161729-04:00
TSLA,194.14,2024-04-29 13:59:36.597932207-04:00
TSLA,194.08,2024-04-29 13:59:43.636315034-04:00
TSLA,194.06,2024-04-29 13:59:45.804095285-04:00
TSLA,194.02,2024-04-29 13:59:49.085062185-04:00
TSLA,193.97,2024-04-29 13:59:51.101309464-04:00
TSLA,194.02,2024-04-29 14:00:01.268495695-04:00
TSLA,194.05,2024-04-29 14:00:06.899921690-04:00
TSLA,194.11,2024-04-29 14:00:11.098409353-04:00
TSLA,194.11,2024-04-29 14:00:14.877344589-04:00
TSLA,194.11,2024-04-29 14:00:14.877367562-04:00
TSLA,193.93,2024-04-29 14:00:18.872129390-04:00
TSLA,193.92,2024-04-29 14:00:18.907838605-04:00
TSLA,193.92,2024-04-29 14:00:18.907852863-04:00
TSLA,193.92,2024-04-29 14:00:20.807908227-04:00
TSLA,193.89,2024-04-29 14:00:21.271050165-04:00
TSLA,193.98,2024-04-29 14:00:21.285995066-04:00
TSLA,194.025,2024-04-29 14:00:21.908298912-04:00
TSLA,194.1,2024-04-29 14:00:23.992284748-04:00
TSLA,194.18,2024-04-29 14:00:24.369982346-04:00
TSLA,194.18,2024-04-29 14:00:24.370006933-04:00
TSLA,194.09,2024-04-29 14:00:26.345180846-04:00
TSLA,194.17,2024-04-29 14:00:29.983499444-04:00
TSLA,194.17,2024-04-29 14:00:29.983520897-04:00
TSLA,194.17,2024-04-29 14:00:29.983538713-04:00
TSLA,194.17,2024-04-29 14:00:29.983546957-04:00
TSLA,194.24,2024-04-29 14:00:30.012983081-04:00
TSLA,194.34,2024-04-29 14:00:34.588897813-04:00
TSLA,194.34,2024-04-29 14:00:34.728319892-04:00
TSLA,194.33,2024-04-29 14:00:34.728812637-04:00
TSLA,194.33,2024-04-29 14:00:34.864696727-04:00
TSLA,194.23,2024-04-29 14:00:36.825889273-04:00
TSLA,194.28,2024-04-29 14:00:40.875059072-04:00
TSLA,194.31,2024-04-29 14:00:42.566306679-04:00
TSLA,194.37,2024-04-29 14:00:43.225315456-04:00
TSLA,194.35,2024-04-29 14:00:43.225973411-04:00
TSLA,194.31,2024-04-29 14:00:53.052948221-04:00
TSLA,194.39,2024-04-29 14:00:53.524755452-04:00
TSLA,194.39,2024-04-29 14:00:53.524788534-04:00
TSLA,194.42,2024-04-29 14:00:57.518517270-04:00
TSLA,194.41,2024-04-29 14:01:00.845923334-04:00
TSLA,194.375,2024-04-29 14:01:02.446739291-04:00
TSLA,194.31,2024-04-29 14:01:10.012751281-04:00
TSLA,194.17,2024-04-29 14:01:18.087008150-04:00
TSLA,194.175,2024-04-29 14:01:18.576802659-04:00
TSLA,194.19,2024-04-29 14:01:19.758892010-04:00
TSLA,194.14,2024-04-29 14:01:22.655368587-04:00
TSLA,194.115,2024-04-29 14:01:26.368277233-04:00
TSLA,194.115,2024-04-29 14:01:26.368310493-04:00
TSLA,194.075,2024-04-29 14:01:28.478994028-04:00
TSLA,194.03,2024-04-29 14:01:29.050363740-04:00
TSLA,194.03,2024-04-29 14:01:29.576742832-04:00
TSLA,194.02,2024-04-29 14:01:31.852185257-04:00
TSLA,193.98,2024-04-29 14:01:31.980536174-04:00
TSLA,194.0,2024-04-29 14:01:31.990492545-04:00
TSLA,194.15,2024-04-29 14:01:33.512028152-04:00
TSLA,194.08,2024-04-29 14:01:33.725053200-04:00
TSLA,194.08,2024-04-29 14:01:33.732497465-04:00
TSLA,194.08,2024-04-29 14:01:33.732522247-04:00
TSLA,194.095,2024-04-29 14:01:35.125814877-04:00
TSLA,194.01,2024-04-29 14:01:39.024870386-04:00
TSLA,193.76,2024-04-29 14:01:40.037556918-04:00
TSLA,193.71,2024-04-29 14:01:40.611053453-04:00
TSLA,193.65,2024-04-29 14:01:41.064010734-04:00
TSLA,193.69,2024-04-29 14:01:41.224031734-04:00
TSLA,193.75,2024-04-29 14:01:45.827427840-04:00
TSLA,193.78,2024-04-29 14:01:46.056110974-04:00
TSLA,193.62,2024-04-29 14:01:47.162281210-04:00
TSLA,193.67,2024-04-29 14:01:50.106858791-04:00
TSLA,193.69,2024-04-29 14:01:51.166282963-04:00
TSLA,193.69,2024-04-29 14:01:53.141108472-04:00
TSLA,193.71,2024-04-29 14:01:56.195322892-04:00
TSLA,193.75,2024-04-29 14:01:57.582779392-04:00
TSLA,193.76,2024-04-29 14:01:57.582797773-04:00
TSLA,193.76,2024-04-29 14:01:57.582803793-04:00
TSLA,193.67,2024-04-29 14:01:58.488239898-04:00
TSLA,193.655,2024-04-29 14:02:00.434018508-04:00
TSLA,193.68,2024-04-29 14:02:00.830710368-04:00
TSLA,193.61,2024-04-29 14:02:01.620430828-04:00
TSLA,193.61,2024-04-29 14:02:01.620920220-04:00
TSLA,193.605,2024-04-29 14:02:02.058064704-04:00
TSLA,193.605,2024-04-29 14:02:02.782356629-04:00
TSLA,193.615,2024-04-29 14:02:03.401936247-04:00
TSLA,193.615,2024-04-29 14:02:03.402839446-04:00
TSLA,193.47,2024-04-29 14:02:05.700022918-04:00
TSLA,193.38,2024-04-29 14:02:06.007485403-04:00
TSLA,193.36,2024-04-29 14:02:06.055537693-04:00
TSLA,193.42,2024-04-29 14:02:13.285023138-04:00
TSLA,193.42,2024-04-29 14:02:20.245226764-04:00
TSLA,193.48,2024-04-29 14:02:24.900255003-04:00
TSLA,193.545,2024-04-29 14:02:30.124245767-04:00
TSLA,193.6,2024-04-29 14:02:30.826644079-04:00
TSLA,193.62,2024-04-29 14:02:31.668625092-04:00
TSLA,193.68,2024-04-29 14:02:33.623058994-04:00
TSLA,193.72,2024-04-29 14:02:35.342012705-04:00
TSLA,193.72,2024-04-29 14:02:35.342036199-04:00
TSLA,193.64,2024-04-29 14:02:38.630770625-04:00
TSLA,193.635,2024-04-29 14:02:41.082648751-04:00
TSLA,193.635,2024-04-29 14:02:41.083223136-04:00
TSLA,193.635,2024-04-29 14:02:41.083927852-04:00
TSLA,193.635,2024-04-29 14:02:41.084764562-04:00
TSLA,193.55,2024-04-29 14:02:48.786284371-04:00
TSLA,193.55,2024-04-29 14:02:51.046064277-04:00
TSLA,193.57,2024-04-29 14:02:51.062072338-04:00
TSLA,193.57,2024-04-29 14:02:51.062702322-04:00
TSLA,193.55,2024-04-29 14:02:55.053715327-04:00
TSLA,193.54,2024-04-29 14:02:55.053787669-04:00
TSLA,193.615,2024-04-29 14:02:56.087218493-04:00
TSLA,193.66,2024-04-29 14:02:56.188239915-04:00
TSLA,193.65,2024-04-29 14:03:03.975787759-04:00
TSLA,193.62,2024-04-29 14:03:09.974786409-04:00
TSLA,193.53,2024-04-29 14:03:11.259050087-04:00
TSLA,193.58,2024-04-29 14:03:15.016533453-04:00
TSLA,193.595,2024-04-29 14:03:15.435929561-04:00
TSLA,193.52,2024-04-29 14:03:19.427612126-04:00
TSLA,193.52,2024-04-29 14:03:19.428154852-04:00
TSLA,193.51,2024-04-29 14:03:19.965710705-04:00
TSLA,193.48,2024-04-29 14:03:21.103996717-04:00
TSLA,193.46,2024-04-29 14:03:21.625768711-04:00
TSLA,193.39,2024-04-29 14:03:23.281659728-04:00
TSLA,193.47,2024-04-29 14:03:25.012706912-04:00
TSLA,193.52,2024-04-29 14:03:25.905354496-04:00
TSLA,193.5,2024-04-29 14:03:26.675593852-04:00
TSLA,193.63,2024-04-29 14:03:28.445806133-04:00
TSLA,193.59,2024-04-29 14:03:28.714132802-04:00
TSLA,193.61,2024-04-29 14:03:30.482073282-04:00
TSLA,193.6,2024-04-29 14:03:31.319974619-04:00
TSLA,193.65,2024-04-29 14:03:38.346411847-04:00
TSLA,193.71,2024-04-29 14:03:38.379264181-04:00
TSLA,193.71,2024-04-29 14:03:38.379308191-04:00
TSLA,193.71,2024-04-29 14:03:38.379324106-04:00
TSLA,193.7,2024-04-29 14:03:38.379333314-04:00
TSLA,193.7,2024-04-29 14:03:51.527592862-04:00
TSLA,193.68,2024-04-29 14:03:54.116429004-04:00
TSLA,193.68,2024-04-29 14:03:55.160003367-04:00
TSLA,193.68,2024-04-29 14:03:56.707163098-04:00
TSLA,193.78,2024-04-29 14:03:58.128695680-04:00
TSLA,193.74,2024-04-29 14:03:59.070230863-04:00
TSLA,193.74,2024-04-29 14:03:59.070253023-04:00
TSLA,193.71,2024-04-29 14:04:00.536605971-04:00
TSLA,193.49,2024-04-29 14:04:05.034507285-04:00
TSLA,193.49,2024-04-29 14:04:05.034547579-04:00
TSLA,193.48,2024-04-29 14:04:05.858465045-04:00
TSLA,193.5,2024-04-29 14:04:06.762989651-04:00
TSLA,193.495,2024-04-29 14:04:10.214778824-04:00
TSLA,193.52,2024-04-29 14:04:15.293961350-04:00
TSLA,193.47,2024-04-29 14:04:18.000063745-04:00
TSLA,193.46,2024-04-29 14:04:18.099996650-04:00
TSLA,193.42,2024-04-29 14:04:20.499312717-04:00
TSLA,193.43,2024-04-29 14:04:23.778844905-04:00
TSLA,193.415,2024-04-29 14:04:24.396164382-04:00
TSLA,193.415,2024-04-29 14:04:24.396187577-04:00
TSLA,193.36,2024-04-29 14:04:27.916973625-04:00
TSLA,193.34,2024-04-29 14:04:28.119924560-04:00
TSLA,193.35,2024-04-29 14:04:28.156255051-04:00
TSLA,193.39,2024-04-29 14:04:34.880362953-04:00
